District,Block,Month of Data Collection,Plantation Year,Tree Type,Tree species,Latitude,Longitude,GBH_cm,DBH_cm,Tree Height_foot,North South_Tree Crown Size_Foot,East West_Tree Crown Size_foot,Tree Crown_foot,tree_age_years,height_m,crown_m,_age_informative
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9064893,74.4321803,33.0,10.50955414,9.0,6.0,5.2,5.6,4.92,2.7432000000000003,1.70688,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9064912,74.432182,32.0,10.1910828,12.0,10.0,8.0,9.0,4.92,3.6576000000000004,2.7432000000000003,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065092,74.4323274,25.0,7.961783439,8.0,6.0,7.0,6.5,4.92,2.4384,1.9812,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9064696,74.4324175,30.0,9.554140127,9.0,6.0,7.0,6.5,4.92,2.7432000000000003,1.9812,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9064767,74.4324164,30.0,9.554140127,13.0,6.0,7.0,6.5,4.92,3.9624,1.9812,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.906478,74.4324185,28.0,8.917197452,6.5,6.0,5.0,5.5,4.92,1.9812,1.6764000000000001,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9064858,74.4325715,22.0,7.006369427,12.0,5.0,6.0,5.5,4.92,3.6576000000000004,1.6764000000000001,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065121,74.4316312,31.0,9.872611465,12.0,7.0,6.0,6.5,4.92,3.6576000000000004,1.9812,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Lemon,18.9065099,74.4316357,22.0,7.006369427,6.0,4.0,3.5,3.75,4.92,1.8288000000000002,1.143,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.906511,74.4316644,37.0,11.78343949,13.0,8.0,7.0,7.5,4.92,3.9624,2.286,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065335,74.4317706,34.0,10.82802548,12.0,8.0,8.0,8.0,4.92,3.6576000000000004,2.4384,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065204,74.4318224,37.0,11.78343949,14.0,10.0,8.0,9.0,4.92,4.2672,2.7432000000000003,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065164,74.4318165,18.0,5.732484076,8.0,3.0,5.0,4.0,4.92,2.4384,1.2192,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065273,74.4318237,36.0,11.46496815,11.0,9.0,8.0,8.5,4.92,3.3528000000000002,2.5908,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065269,74.4319031,9.0,2.866242038,3.5,1.5,2.0,1.75,4.92,1.0668,0.5334,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065294,74.4318986,32.0,10.1910828,8.0,6.0,7.0,6.5,4.92,2.4384,1.9812,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065079,74.4319953,38.0,12.10191083,12.0,8.0,9.0,8.5,4.92,3.6576000000000004,2.5908,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065281,74.4320055,35.0,11.14649682,11.0,8.0,7.0,7.5,4.92,3.3528000000000002,2.286,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065185,74.4320913,37.0,11.78343949,13.0,9.0,9.0,9.0,4.92,3.9624,2.7432000000000003,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065267,74.4321149,32.0,10.1910828,12.0,8.0,7.0,7.5,4.92,3.6576000000000004,2.286,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.906553,74.4321657,17.0,5.414012739,4.0,3.0,2.5,2.75,4.92,1.2192,0.8382000000000001,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065224,74.4323275,32.0,10.1910828,12.0,6.5,7.0,6.75,4.92,3.6576000000000004,2.0574,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065391,74.4323282,41.0,13.05732484,8.0,10.0,11.0,10.5,4.92,2.4384,3.2004,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065315,74.4323577,40.0,12.7388535,12.0,6.0,7.0,6.5,4.92,3.6576000000000004,1.9812,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065222,74.4325082,29.0,9.23566879,9.0,7.0,6.0,6.5,4.92,2.7432000000000003,1.9812,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065339,74.4324934,29.0,9.23566879,10.0,7.0,6.0,6.5,4.92,3.048,1.9812,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065398,74.4325079,9.0,2.866242038,6.0,2.0,2.0,2.0,4.92,1.8288000000000002,0.6096,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065328,74.4325396,12.0,3.821656051,5.5,2.5,3.0,2.75,4.92,1.6764000000000001,0.8382000000000001,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065405,74.4325699,38.0,12.10191083,12.0,10.0,11.0,10.5,4.92,3.6576000000000004,3.2004,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.906515,74.4316999,25.0,7.961783439,8.0,5.0,6.0,5.5,4.92,2.4384,1.6764000000000001,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065104,74.4317046,43.0,13.69426752,12.0,8.0,7.0,7.5,4.92,3.6576000000000004,2.286,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065097,74.4317056,32.0,10.1910828,9.0,5.0,6.0,5.5,4.92,2.7432000000000003,1.6764000000000001,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065236,74.4317467,28.0,8.917197452,8.0,6.0,5.2,5.6,4.92,2.4384,1.70688,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065272,74.4317969,31.0,9.872611465,12.0,7.7,6.0,6.85,4.92,3.6576000000000004,2.08788,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065201,74.4317969,22.0,7.006369427,8.0,6.0,5.0,5.5,4.92,2.4384,1.6764000000000001,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065291,74.4318267,32.0,10.1910828,11.0,6.0,6.5,6.25,4.92,3.3528000000000002,1.905,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065291,74.4318267,25.0,7.961783439,12.0,7.0,6.5,6.75,4.92,3.6576000000000004,2.0574,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065234,74.4318628,28.0,8.917197452,9.0,8.0,7.0,7.5,4.92,2.7432000000000003,2.286,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065416,74.4320909,26.0,8.280254777,8.0,6.0,6.5,6.25,4.92,2.4384,1.905,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065342,74.4321073,32.0,10.1910828,11.0,7.0,6.0,6.5,4.92,3.3528000000000002,1.9812,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.906534,74.4321225,28.0,8.917197452,12.0,8.0,6.0,7.0,4.92,3.6576000000000004,2.1336,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065294,74.4321301,35.0,11.14649682,11.0,8.0,7.0,7.5,4.92,3.3528000000000002,2.286,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065343,74.4322037,32.0,10.1910828,12.0,8.0,7.0,7.5,4.92,3.6576000000000004,2.286,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065579,74.4315941,43.0,13.69426752,12.0,7.0,7.5,7.25,4.92,3.6576000000000004,2.2098,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065581,74.4316266,41.0,13.05732484,9.0,7.0,8.0,7.5,4.92,2.7432000000000003,2.286,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065635,74.4317905,41.0,13.05732484,9.0,8.0,7.0,7.5,4.92,2.7432000000000003,2.286,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065643,74.4317959,14.0,4.458598726,6.0,5.0,4.0,4.5,4.92,1.8288000000000002,1.3716000000000002,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065978,74.4318299,42.0,13.37579618,12.0,6.5,7.0,6.75,4.92,3.6576000000000004,2.0574,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065577,74.4318769,43.0,13.69426752,9.0,9.0,8.0,8.5,4.92,2.7432000000000003,2.5908,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065974,74.4319726,42.0,13.37579618,10.0,9.0,8.0,8.5,4.92,3.048,2.5908,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065771,74.4319816,43.0,13.69426752,12.0,8.0,8.5,8.25,4.92,3.6576000000000004,2.5146,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9066038,74.4320029,41.0,13.05732484,12.0,8.0,7.0,7.5,4.92,3.6576000000000004,2.286,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065783,74.4321032,9.0,2.866242038,2.0,1.0,1.0,1.0,4.92,0.6096,0.3048,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065782,74.4321804,41.0,13.05732484,9.0,6.0,7.0,6.5,4.92,2.7432000000000003,1.9812,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065913,74.4321984,41.0,13.05732484,9.0,6.0,7.0,6.5,4.92,2.7432000000000003,1.9812,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065853,74.4322338,45.0,14.33121019,11.0,8.0,8.0,8.0,4.92,3.3528000000000002,2.4384,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.906613,74.4322748,22.0,7.006369427,4.0,2.5,2.0,2.25,4.92,1.2192,0.6858000000000001,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9066214,74.4323103,41.0,13.05732484,12.0,8.0,9.0,8.5,4.92,3.6576000000000004,2.5908,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9066232,74.432392,47.0,14.96815287,11.0,8.0,9.0,8.5,4.92,3.3528000000000002,2.5908,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9066283,74.4324212,42.0,13.37579618,10.0,7.0,6.0,6.5,4.92,3.048,1.9812,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9066203,74.4324548,41.0,13.05732484,12.0,6.0,7.0,6.5,4.92,3.6576000000000004,1.9812,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9066227,74.4324782,18.0,5.732484076,5.0,3.0,2.5,2.75,4.92,1.524,0.8382000000000001,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9066095,74.4326271,25.0,7.961783439,7.0,5.0,4.0,4.5,4.92,2.1336,1.3716000000000002,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9066224,74.4326695,42.0,13.37579618,10.0,6.0,6.0,6.0,4.92,3.048,1.8288000000000002,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9066448,74.4327001,42.0,13.37579618,10.0,7.0,6.0,6.5,4.92,3.048,1.9812,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9066409,74.4315757,30.0,9.554140127,9.0,7.0,6.0,6.5,4.92,2.7432000000000003,1.9812,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065405,74.4325699,13.0,4.140127389,6.0,4.0,3.0,3.5,4.92,1.8288000000000002,1.0668,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065555,74.4326983,22.0,7.006369427,5.0,4.0,3.0,3.5,4.92,1.524,1.0668,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065532,74.4327108,32.0,10.1910828,14.0,12.0,10.0,11.0,4.92,4.2672,3.3528000000000002,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9066867,74.4317337,16.0,5.095541401,6.0,3.0,2.5,2.75,4.92,1.8288000000000002,0.8382000000000001,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.90669,74.4317313,22.0,7.006369427,6.5,4.0,3.5,3.75,4.92,1.9812,1.143,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9067129,74.431748,31.0,9.872611465,7.5,6.75,7.75,7.25,4.92,2.286,2.2098,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9066879,74.4318311,33.0,10.50955414,8.0,6.5,7.0,6.75,4.92,2.4384,2.0574,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9066849,74.431971,40.0,12.7388535,9.0,11.0,12.0,11.5,4.92,2.7432000000000003,3.5052000000000003,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9067167,74.4320133,28.0,8.917197452,7.0,5.0,5.0,5.0,4.92,2.1336,1.524,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9067225,74.4320331,25.0,7.961783439,4.5,3.0,3.0,3.0,4.92,1.3716000000000002,0.9144000000000001,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9067407,74.4320857,27.0,8.598726115,6.0,4.0,5.0,4.5,4.92,1.8288000000000002,1.3716000000000002,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9067349,74.4320942,31.0,9.872611465,7.0,6.0,5.25,5.625,4.92,2.1336,1.7145000000000001,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9067074,74.4321522,33.0,10.50955414,9.0,7.0,6.0,6.5,4.92,2.7432000000000003,1.9812,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.906685,74.432245,41.0,13.05732484,10.0,7.0,7.0,7.0,4.92,3.048,2.1336,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9066968,74.4322739,42.0,13.37579618,9.0,7.0,8.0,7.5,4.92,2.7432000000000003,2.286,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9067244,74.4323205,20.0,6.369426752,11.0,8.0,9.0,8.5,4.92,3.3528000000000002,2.5908,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9067449,74.4323372,32.0,10.1910828,8.0,7.0,7.0,7.0,4.92,2.4384,2.1336,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9066817,74.4316284,12.0,3.821656051,4.5,3.0,3.0,3.0,4.92,1.3716000000000002,0.9144000000000001,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9066813,74.4316332,32.0,10.1910828,7.0,5.0,5.0,5.0,4.92,2.1336,1.524,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9066883,74.4316383,20.0,6.369426752,6.0,3.0,2.5,2.75,4.92,1.8288000000000002,0.8382000000000001,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9066992,74.431638,35.0,11.14649682,8.5,6.5,5.5,6.0,4.92,2.5908,1.8288000000000002,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9066584,74.431762,9.0,2.866242038,7.0,6.0,6.0,6.0,4.92,2.1336,1.8288000000000002,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9067048,74.431839,42.0,13.37579618,10.0,8.0,7.5,7.75,4.92,3.048,2.3622,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.906699,74.4318361,37.0,11.78343949,7.0,11.0,8.0,9.5,4.92,2.1336,2.8956,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9067148,74.4319357,43.0,13.69426752,10.75,7.5,6.5,7.0,4.92,3.2766,2.1336,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9066826,74.4319737,36.0,11.46496815,7.0,7.5,6.5,7.0,4.92,2.1336,2.1336,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9066867,74.4320183,42.0,13.37579618,8.0,7.0,6.5,6.75,4.92,2.4384,2.0574,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9066662,74.4320772,12.0,3.821656051,3.0,2.0,1.5,1.75,4.92,0.9144000000000001,0.5334,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.906646,74.4321297,14.0,4.458598726,5.5,2.5,2.0,2.25,4.92,1.6764000000000001,0.6858000000000001,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9066739,74.4321234,31.0,9.872611465,8.5,6.5,7.75,7.125,4.92,2.5908,2.1717,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9066813,74.4322331,34.0,10.82802548,7.0,4.0,3.5,3.75,4.92,2.1336,1.143,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9066983,74.4322317,5.5,1.751592357,5.5,2.5,2.5,2.5,4.92,1.6764000000000001,0.762,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9067012,74.4322358,26.0,8.280254777,7.0,4.0,3.0,3.5,4.92,2.1336,1.0668,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9067133,74.4322433,35.0,11.14649682,7.0,4.0,4.5,4.25,4.92,2.1336,1.2954,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9066668,74.4323383,42.0,13.37579618,8.0,8.0,7.5,7.75,4.92,2.4384,2.3622,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9066674,74.4323367,38.0,12.10191083,9.0,7.0,8.0,7.5,4.92,2.7432000000000003,2.286,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9067321,74.4323944,44.0,14.01273885,11.0,9.25,8.75,9.0,4.92,3.3528000000000002,2.7432000000000003,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9066873,74.4325723,40.0,12.7388535,13.0,10.0,8.25,9.125,4.92,3.9624,2.7813000000000003,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9067135,74.4326243,37.0,11.78343949,12.75,6.5,7.5,7.0,4.92,3.8862,2.1336,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9067315,74.4327111,52.0,16.56050955,11.75,8.0,7.5,7.75,4.92,3.5814000000000004,2.3622,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.906755,74.4327217,22.0,7.006369427,6.5,3.0,3.0,3.0,4.92,1.9812,0.9144000000000001,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9066885,74.4317363,22.0,7.006369427,5.5,3.0,3.0,3.0,4.92,1.6764000000000001,0.9144000000000001,1.0
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9066857,74.431641,25.0,7.961783439,6.5,3.0,3.0,3.0,4.92,1.9812,0.9144000000000001,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1661354,74.3040262,66.0,21.01910828,14.0,9.0,11.0,10.0,10.92,4.2672,3.048,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1661684,74.3039926,53.0,16.87898089,15.75,13.0,12.0,12.5,10.92,4.8006,3.81,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1662665,74.3038492,69.0,21.97452229,19.0,18.0,20.0,19.0,10.92,5.7912,5.7912,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1661679,74.3037584,47.0,14.96815287,13.75,8.0,9.0,8.5,10.92,4.191,2.5908,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.16617,74.303757,84.0,26.75159236,20.0,24.0,21.0,22.5,10.92,6.096,6.8580000000000005,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.166135,74.3037058,43.0,13.69426752,10.0,9.0,9.5,9.25,10.92,3.048,2.8194000000000004,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.166165,74.3037,66.0,21.01910828,16.0,15.0,17.5,16.25,10.92,4.8768,4.953,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1663145,74.3035578,37.0,11.78343949,10.0,7.0,9.0,8.0,10.92,3.048,2.4384,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1662759,74.3036612,28.0,8.917197452,8.0,6.0,5.0,5.5,10.92,2.4384,1.6764000000000001,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1662786,74.3036715,45.0,14.33121019,9.0,7.0,6.5,6.75,10.92,2.7432000000000003,2.0574,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1662694,74.303723,59.0,18.78980892,16.0,14.0,13.0,13.5,10.92,4.8768,4.1148,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1662514,74.303755,47.0,14.96815287,12.0,10.0,8.0,9.0,10.92,3.6576000000000004,2.7432000000000003,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1661575,74.3038631,38.0,12.10191083,11.0,8.0,7.0,7.5,10.92,3.3528000000000002,2.286,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1663082,74.3039049,52.0,16.56050955,14.0,10.0,10.0,10.0,10.92,4.2672,3.048,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1662983,74.30389,55.0,17.51592357,13.0,12.0,12.75,12.375,10.92,3.9624,3.7719,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1662497,74.3040805,70.0,22.29299363,15.0,16.0,17.0,16.5,10.92,4.572,5.0292,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1662518,74.3040669,56.0,17.8343949,14.0,11.75,12.0,11.875,10.92,4.2672,3.6195000000000004,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1662505,74.3040561,74.0,23.56687898,15.0,12.0,13.0,12.5,10.92,4.572,3.81,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.166273,74.304151,72.0,22.92993631,14.0,14.0,13.0,13.5,10.92,4.2672,4.1148,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1662238,74.3041,57.0,18.15286624,11.0,10.0,10.75,10.375,10.92,3.3528000000000002,3.1623,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1662554,74.3040781,46.0,14.64968153,12.0,9.0,8.0,8.5,10.92,3.6576000000000004,2.5908,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1663499,74.3038739,58.0,18.47133758,13.0,11.0,10.0,10.5,10.92,3.9624,3.2004,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1663175,74.303854,42.0,13.37579618,7.0,5.0,5.0,5.0,10.92,2.1336,1.524,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1663426,74.3036167,55.0,17.51592357,14.0,12.0,12.0,12.0,10.92,4.2672,3.6576000000000004,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1664717,74.3038117,37.0,11.78343949,10.0,7.0,7.25,7.125,10.92,3.048,2.1717,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.166455,74.3037983,41.0,13.05732484,11.0,9.0,8.0,8.5,10.92,3.3528000000000002,2.5908,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1663371,74.3038776,38.0,12.10191083,11.0,9.0,8.0,8.5,10.92,3.3528000000000002,2.5908,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1663463,74.3038785,44.0,14.01273885,12.0,9.75,10.0,9.875,10.92,3.6576000000000004,3.0099,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1663273,74.3038568,33.0,10.50955414,8.0,7.0,6.5,6.75,10.92,2.4384,2.0574,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1663373,74.3038529,7.0,2.229299363,6.5,6.5,6.0,6.25,10.92,1.9812,1.905,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1663922,74.3042044,35.0,11.14649682,15.0,12.0,11.0,11.5,10.92,4.572,3.5052000000000003,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1663237,74.3041513,41.0,13.05732484,12.0,12.0,10.0,11.0,10.92,3.6576000000000004,3.3528000000000002,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1664095,74.3041836,44.0,14.01273885,9.0,7.0,8.0,7.5,10.92,2.7432000000000003,2.286,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1664871,74.3042207,45.0,14.33121019,12.0,10.0,9.0,9.5,10.92,3.6576000000000004,2.8956,1.0
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1665443,74.3042458,24.0,7.643312102,8.0,4.0,4.0,4.0,10.92,2.4384,1.2192,1.0
Ahmednagar,Parner,March 2024,2020.0,Wild,Chandan,18.9410278,74.4108054,12.0,3.821656051,7.0,3.0,3.5,3.25,3.92,2.1336,0.9906,0.0
Ahmednagar,Parner,March 2024,2020.0,Fruit,Chandan,18.9411273,74.4108131,14.0,4.458598726,7.0,3.5,4.25,3.875,3.92,2.1336,1.1811,0.0
Ahmednagar,Parner,March 2024,2020.0,Wild,Chandan,18.9411854,74.4107926,16.0,5.095541401,8.0,5.0,5.75,5.375,3.92,2.4384,1.6383,0.0
Ahmednagar,Parner,March 2024,2020.0,Wild,Chandan,18.9411939,74.4107817,10.0,3.184713376,7.0,4.0,4.0,4.0,3.92,2.1336,1.2192,0.0
Ahmednagar,Parner,March 2024,2020.0,Wild,Chandan,18.9413346,74.4108212,12.0,3.821656051,5.0,3.0,4.0,3.5,3.92,1.524,1.0668,0.0
Ahmednagar,Parner,March 2024,2020.0,Wild,Chandan,18.9413798,74.4108281,15.0,4.777070064,7.0,4.0,3.0,3.5,3.92,2.1336,1.0668,0.0
Ahmednagar,Parner,March 2024,2020.0,Wild,Chandan,18.9412646,74.410809,7.0,2.229299363,3.0,2.0,2.0,2.0,3.92,0.9144000000000001,0.6096,0.0
Ahmednagar,Parner,March 2024,2020.0,Wild,Chandan,18.9412319,74.4107995,13.0,4.140127389,6.0,4.75,5.0,4.875,3.92,1.8288000000000002,1.4859,0.0
Ahmednagar,Parner,March 2024,2020.0,Wild,Chandan,18.9411827,74.4107348,9.0,2.866242038,5.0,3.0,3.0,3.0,3.92,1.524,0.9144000000000001,0.0
Ahmednagar,Parner,March 2024,2020.0,Wild,Chandan,18.9411608,74.4108157,9.0,2.866242038,4.5,3.0,2.75,2.875,3.92,1.3716000000000002,0.8763000000000001,0.0
Ahmednagar,Parner,March 2024,2020.0,Wild,Chandan,18.9411062,74.4107854,16.0,5.095541401,7.0,5.0,5.5,5.25,3.92,2.1336,1.6002,0.0
